date,prefecture,count
2021-04-29,41,9
2021-04-29,41,4
2021-04-29,42,121
2021-04-29,42,511
2021-04-29,42,23
2021-04-29,42,279
2021-04-29,42,12
2021-04-29,43,142
2021-04-29,43,119
2021-04-29,43,49
2021-04-29,43,38
2021-04-29,43,6
2021-04-29,44,2
2021-04-29,44,89
2021-04-29,44,8
2021-04-29,44,24
2021-04-29,44,1
2021-04-29,45,8
2021-04-29,45,179
2021-04-29,45,8
2021-04-29,45,160
2021-04-29,45,1
2021-04-29,46,23
2021-04-29,46,110
2021-04-29,46,8
2021-04-29,46,40
2021-04-29,46,4
2021-04-29,47,94
2021-04-29,47,393
2021-04-29,47,60
2021-04-29,47,370
2021-04-29,47,3
2021-04-30,1,1000
2021-04-30,1,410
2021-04-30,1,406
2021-04-30,1,187
2021-04-30,1,38
2021-04-30,2,421
2021-04-30,2,400
2021-04-30,2,179
2021-04-30,2,200
2021-04-30,2,272
2021-04-30,3,60
2021-04-30,3,228
2021-04-30,3,23
2021-04-30,3,102
2021-04-30,3,8
2021-04-30,4,233
2021-04-30,4,485
2021-04-30,4,84
2021-04-30,4,219
2021-04-30,4,18
2021-04-30,5,23
2021-04-30,5,195
2021-04-30,5,11
2021-04-30,5,121
2021-04-30,5,4
2021-04-30,6,545
2021-04-30,6,456
2021-04-30,6,200
2021-04-30,6,246
2021-04-30,6,20
2021-04-30,7,1285
2021-04-30,7,225
2021-04-30,7,471
2021-04-30,7,122
2021-04-30,7,9
2021-04-30,8,1111
2021-04-30,8,280
2021-04-30,8,378
2021-04-30,8,133
2021-04-30,8,16
2021-04-30,9,45
2021-04-30,9,281
2021-04-30,9,24
2021-04-30,9,75
2021-04-30,9,14
2021-04-30,10,681
2021-04-30,10,249
2021-04-30,10,249
2021-04-30,10,137
2021-04-30,10,12
2021-04-30,11,1258
2021-04-30,11,672
2021-04-30,11,499
2021-04-30,11,431
2021-04-30,11,178
2021-04-30,12,860
2021-04-30,12,474
2021-04-30,12,289
2021-04-30,12,207
2021-04-30,12,32
2021-04-30,13,2885
2021-04-30,13,1212
2021-04-30,13,914
2021-04-30,13,500
2021-04-30,13,95
2021-04-30,14,1545
2021-04-30,14,315
2021-04-30,14,405
2021-04-30,14,134
2021-04-30,14,40
2021-04-30,15,270
2021-04-30,15,221
2021-04-30,15,100
2021-04-30,15,110
2021-04-30,15,3
2021-04-30,16,136
2021-04-30,16,323
2021-04-30,16,30
2021-04-30,16,125
2021-04-30,16,17
2021-04-30,17,266
2021-04-30,17,359
2021-04-30,17,71
2021-04-30,17,148
2021-04-30,17,11
2021-04-30,18,291
2021-04-30,18,540
2021-04-30,18,69
2021-04-30,18,205
2021-04-30,18,23
2021-04-30,19,336
2021-04-30,19,169
2021-04-30,19,124
2021-04-30,19,52
2021-04-30,19,13
2021-04-30,20,384
2021-04-30,20,619
2021-04-30,20,123
2021-04-30,20,372
2021-04-30,20,24
2021-04-30,21,260
2021-04-30,21,410
2021-04-30,21,90
2021-04-30,21,147
2021-04-30,21,40
2021-04-30,21,34
2021-04-30,22,1445
2021-04-30,22,314
2021-04-30,22,426
2021-04-30,22,160
2021-04-30,22,21
2021-04-30,23,1457
2021-04-30,23,525
2021-04-30,23,358
2021-04-30,23,359
2021-04-30,23,18
2021-04-30,24,170
2021-04-30,24,290
2021-04-30,24,57
2021-04-30,24,160
2021-04-30,24,20
2021-04-30,25,747
2021-04-30,25,428
2021-04-30,25,248
2021-04-30,25,175
2021-04-30,25,9
2021-04-30,26,1823
2021-04-30,26,544
2021-04-30,26,740
2021-04-30,26,203
2021-04-30,26,16
2021-04-30,27,1067
2021-04-30,27,1005
2021-04-30,27,372
2021-04-30,27,368
2021-04-30,27,111
2021-04-30,28,1931
2021-04-30,28,612
2021-04-30,28,563
2021-04-30,28,228
2021-04-30,28,22
2021-04-30,29,480
2021-04-30,29,379
2021-04-30,29,162
2021-04-30,29,233
2021-04-30,29,5
2021-04-30,30,469
2021-04-30,30,376
2021-04-30,30,168
2021-04-30,30,285
2021-04-30,30,2
2021-04-30,31,23
2021-04-30,31,302
2021-04-30,31,13
2021-04-30,31,147
2021-04-30,31,9
2021-04-30,32,36
2021-04-30,32,306
2021-04-30,32,19
2021-04-30,32,114
2021-04-30,32,9
2021-04-30,33,402
2021-04-30,33,227
2021-04-30,33,119
2021-04-30,33,102
2021-04-30,33,40
2021-04-30,34,306
2021-04-30,34,555
2021-04-30,34,105
2021-04-30,34,331
2021-04-30,34,15
2021-04-30,35,12
2021-04-30,35,211
2021-04-30,35,21
2021-04-30,35,104
2021-04-30,35,13
2021-04-30,36,436
2021-04-30,36,596
2021-04-30,36,155
2021-04-30,36,210
2021-04-30,36,25
2021-04-30,37,115
2021-04-30,37,298
2021-04-30,37,36
2021-04-30,37,154
2021-04-30,37,14
2021-04-30,38,316
2021-04-30,38,361
2021-04-30,38,114
2021-04-30,38,127
2021-04-30,38,28
2021-04-30,39,176
2021-04-30,39,263
2021-04-30,39,59
2021-04-30,39,122
2021-04-30,39,10
2021-04-30,40,1667
2021-04-30,40,241
2021-04-30,40,557
2021-04-30,40,161
2021-04-30,40,68
2021-04-30,41,447
2021-04-30,41,361
2021-04-30,41,163
2021-04-30,41,107
2021-04-30,41,29
2021-04-30,42,1343
2021-04-30,42,411
2021-04-30,42,368
2021-04-30,42,167
2021-04-30,42,27
2021-04-30,43,541
2021-04-30,43,520
2021-04-30,43,198
2021-04-30,43,246
2021-04-30,43,54
2021-04-30,44,272
2021-04-30,44,348
2021-04-30,44,99
2021-04-30,44,112
2021-04-30,44,20
2021-04-30,45,218
2021-04-30,45,293
2021-04-30,45,103
2021-04-30,45,178
2021-04-30,45,10
2021-04-30,46,416
2021-04-30,46,444
2021-04-30,46,185
2021-04-30,46,211
2021-04-30,46,11
2021-04-30,47,585
2021-04-30,47,250
2021-04-30,47,270
2021-04-30,47,161
2021-04-30,47,5
2021-05-01,1,204
2021-05-01,1,69
2021-05-01,1,82
2021-05-01,1,43
2021-05-01,1,47
2021-05-01,2,12
2021-05-01,2,478
2021-05-01,2,9
2021-05-01,2,292
2021-05-01,2,171
2021-05-01,3,77
2021-05-01,3,318
2021-05-01,3,41
2021-05-01,3,260
2021-05-01,3,2
2021-05-01,4,121
2021-05-01,4,59
2021-05-01,4,34
2021-05-01,4,28
2021-05-01,4,1
2021-05-01,5,4
2021-05-01,5,126
2021-05-01,5,2
2021-05-01,5,59
2021-05-01,5,2
2021-05-01,6,238
2021-05-01,6,376
2021-05-01,6,117
2021-05-01,6,202
2021-05-01,6,11
2021-05-01,7,412
2021-05-01,7,742
2021-05-01,7,162
2021-05-01,7,498
2021-05-01,7,1
2021-05-01,7,5
2021-05-01,8,530
2021-05-01,8,569
2021-05-01,8,174
2021-05-01,8,442
2021-05-01,8,6
2021-05-01,9,15
2021-05-01,9,99
2021-05-01,9,4
2021-05-01,9,56
2021-05-01,9,7
2021-05-01,10,160
2021-05-01,10,441
2021-05-01,10,47
2021-05-01,10,250
2021-05-01,10,18
2021-05-01,11,436
2021-05-01,11,299
2021-05-01,11,167
2021-05-01,11,184
2021-05-01,11,69
2021-05-01,12,252
2021-05-01,12,368
2021-05-01,12,71
2021-05-01,12,151
2021-05-01,12,18
2021-05-01,13,1770
2021-05-01,13,524
2021-05-01,13,411
2021-05-01,13,289
2021-05-01,13,17
2021-05-01,14,1121
2021-05-01,14,190
2021-05-01,14,240
2021-05-01,14,104
2021-05-01,14,19
2021-05-01,15,20
2021-05-01,15,200
2021-05-01,15,7
2021-05-01,15,60
2021-05-01,15,3
2021-05-01,16,235
2021-05-01,16,140
2021-05-01,16,56
2021-05-01,16,73
2021-05-01,16,3
2021-05-01,17,58
2021-05-01,17,287
2021-05-01,17,16
2021-05-01,17,160
2021-05-01,17,4
2021-05-01,18,86
2021-05-01,18,183
2021-05-01,18,23
2021-05-01,18,70
2021-05-01,18,16
2021-05-01,19,103
2021-05-01,19,82
2021-05-01,19,51
2021-05-01,19,23
2021-05-01,19,2
2021-05-01,20,484
2021-05-01,20,160
2021-05-01,20,173
2021-05-01,20,118
2021-05-01,20,9
2021-05-01,21,417
2021-05-01,21,218
2021-05-01,21,118
2021-05-01,21,85
2021-05-01,21,10
2021-05-01,22,1217
2021-05-01,22,410
2021-05-01,22,302
2021-05-01,22,270
2021-05-01,22,6
2021-05-01,23,477
2021-05-01,23,486
2021-05-01,23,128
2021-05-01,23,384
2021-05-01,23,12
2021-05-01,24,145
2021-05-01,24,171
2021-05-01,24,51
2021-05-01,24,80
2021-05-01,24,5
2021-05-01,25,151
2021-05-01,25,228
2021-05-01,25,67
2021-05-01,25,100
2021-05-01,25,10
2021-05-01,26,1138
2021-05-01,26,372
2021-05-01,26,251
2021-05-01,26,137
2021-05-01,26,16
2021-05-01,27,193
2021-05-01,27,789
2021-05-01,27,42
2021-05-01,27,491
2021-05-01,27,16
2021-05-01,28,907
2021-05-01,28,616
2021-05-01,28,176
2021-05-01,28,458
2021-05-01,28,17
2021-05-01,29,155
2021-05-01,29,67
2021-05-01,29,37
2021-05-01,29,47
2021-05-01,29,1
2021-05-01,30,197
2021-05-01,30,589
2021-05-01,30,38
2021-05-01,30,410
2021-05-01,30,3
2021-05-01,31,22
2021-05-01,31,111
2021-05-01,31,8
2021-05-01,31,43
2021-05-01,31,1
2021-05-01,32,12
2021-05-01,32,6
2021-05-01,32,9
2021-05-01,32,5
2021-05-01,33,151
2021-05-01,33,296
2021-05-01,33,37
2021-05-01,33,85
2021-05-01,33,19
2021-05-01,34,62
2021-05-01,34,636
2021-05-01,34,19
2021-05-01,34,455
2021-05-01,34,8
2021-05-01,35,9
2021-05-01,35,29
2021-05-01,35,2
2021-05-01,35,33
2021-05-01,36,134
2021-05-01,36,128
2021-05-01,36,45
2021-05-01,36,66
2021-05-01,36,5
2021-05-01,37,91
2021-05-01,37,211
2021-05-01,37,74
2021-05-01,37,159
2021-05-01,37,3
2021-05-01,38,184
2021-05-01,38,232
2021-05-01,38,44
2021-05-01,38,71
2021-05-01,38,13
2021-05-01,39,16
2021-05-01,39,279
2021-05-01,39,4
2021-05-01,39,176
2021-05-01,39,3
2021-05-01,40,456
2021-05-01,40,182
2021-05-01,40,161
2021-05-01,40,78
2021-05-01,40,50
2021-05-01,41,256
2021-05-01,41,498
2021-05-01,41,99
2021-05-01,41,235
2021-05-01,41,20
2021-05-01,42,270
2021-05-01,42,384
2021-05-01,42,69
2021-05-01,42,278
2021-05-01,42,7
2021-05-01,43,200
2021-05-01,43,303
2021-05-01,43,68
2021-05-01,43,194
2021-05-01,43,5
2021-05-01,44,42
2021-05-01,44,126
2021-05-01,44,12
2021-05-01,44,97
2021-05-01,44,1
2021-05-01,45,17
2021-05-01,45,199
2021-05-01,45,7
2021-05-01,45,147
2021-05-01,45,2
2021-05-01,46,43
2021-05-01,46,101
2021-05-01,46,8
2021-05-01,46,70
2021-05-01,46,3
2021-05-01,47,187
2021-05-01,47,253
2021-05-01,47,75
2021-05-01,47,206
2021-05-02,1,118
2021-05-02,1,140
2021-05-02,1,19
2021-05-02,1,46
2021-05-02,1,3
2021-05-02,2,6
2021-05-02,2,102
2021-05-02,2,2
2021-05-02,2,39
2021-05-02,2,88
2021-05-02,3,84
2021-05-02,3,297
2021-05-02,3,18
2021-05-02,3,223
2021-05-02,3,3
2021-05-02,4,5
2021-05-02,4,20
2021-05-02,4,4
2021-05-02,5,2
2021-05-02,5,140
2021-05-02,5,80
2021-05-02,6,163
2021-05-02,6,268
2021-05-02,6,71
2021-05-02,6,157
2021-05-02,6,8
2021-05-02,7,146
2021-05-02,7,960
2021-05-02,7,70
2021-05-02,7,729
2021-05-02,7,4
2021-05-02,8,253
2021-05-02,8,565
2021-05-02,8,114
2021-05-02,8,516
2021-05-02,8,13
2021-05-02,9,5
2021-05-02,9,263
2021-05-02,9,8
2021-05-02,9,198
2021-05-02,9,3
2021-05-02,10,15
2021-05-02,10,482
2021-05-02,10,12
2021-05-02,10,272
2021-05-02,10,11
2021-05-02,11,62
2021-05-02,11,99
2021-05-02,11,19
2021-05-02,11,68
2021-05-02,11,3
2021-05-02,12,105
2021-05-02,12,569
2021-05-02,12,36
2021-05-02,12,178
2021-05-02,12,18
2021-05-02,13,302
2021-05-02,13,549
2021-05-02,13,78
2021-05-02,13,353
2021-05-02,13,7
2021-05-02,14,66
2021-05-02,14,28
2021-05-02,14,20
2021-05-02,14,10
2021-05-02,14,1
2021-05-02,15,25
2021-05-02,15,428
2021-05-02,15,1
2021-05-02,15,369
2021-05-02,15,3
2021-05-02,16,1
2021-05-02,17,25
2021-05-02,17,171
2021-05-02,17,17
2021-05-02,17,148
2021-05-02,18,2
2021-05-02,18,27
2021-05-02,18,8
2021-05-02,18,1
2021-05-02,19,17
2021-05-02,19,4
2021-05-02,19,3
2021-05-02,19,1
2021-05-02,20,34
2021-05-02,20,319
2021-05-02,20,15
2021-05-02,20,261
2021-05-02,20,4
2021-05-02,21,8
2021-05-02,21,185
2021-05-02,21,3
2021-05-02,21,98
2021-05-02,21,6
2021-05-02,21,2
2021-05-02,22,329
2021-05-02,22,200
2021-05-02,22,99
2021-05-02,22,176
2021-05-02,22,2
2021-05-02,23,11
2021-05-02,23,344
2021-05-02,23,9
2021-05-02,23,189
2021-05-02,23,5
2021-05-02,24,107
2021-05-02,24,17
2021-05-02,24,27
2021-05-02,24,12
2021-05-02,25,37
2021-05-02,25,443
2021-05-02,25,17
2021-05-02,25,416
2021-05-02,26,37
2021-05-02,26,117
2021-05-02,26,6
2021-05-02,26,40
2021-05-02,26,9
2021-05-02,27,15
2021-05-02,27,507
2021-05-02,27,4
2021-05-02,27,371
2021-05-02,27,4
2021-05-02,28,1094
2021-05-02,28,405
2021-05-02,28,152
2021-05-02,28,211
2021-05-02,28,12
2021-05-02,29,237
2021-05-02,29,56
2021-05-02,29,47
2021-05-02,29,35
2021-05-02,29,1
2021-05-02,30,18
2021-05-02,30,604
2021-05-02,30,13
2021-05-02,30,510
2021-05-02,30,3
2021-05-02,31,30
2021-05-02,31,130
2021-05-02,31,11
2021-05-02,31,46
2021-05-02,31,1
2021-05-02,32,11
2021-05-02,32,6
2021-05-02,32,6
2021-05-02,32,8
2021-05-02,33,1
2021-05-02,33,99
2021-05-02,33,5
2021-05-02,33,20
2021-05-02,33,6
2021-05-02,34,28
2021-05-02,34,458
2021-05-02,34,12
2021-05-02,34,298
2021-05-02,34,1
2021-05-02,35,2
2021-05-02,35,18
2021-05-02,35,1
2021-05-02,36,1
2021-05-02,36,35
2021-05-02,36,1
2021-05-02,36,25
2021-05-02,37,109
2021-05-02,37,349
2021-05-02,37,17
2021-05-02,37,307
2021-05-02,38,49
2021-05-02,38,120
2021-05-02,38,10
2021-05-02,38,41
2021-05-02,38,4
2021-05-02,39,15
2021-05-02,39,851
2021-05-02,39,10
2021-05-02,39,651
2021-05-02,39,2
2021-05-02,40,62
2021-05-02,40,266
2021-05-02,40,13
2021-05-02,40,158
2021-05-02,40,7
2021-05-02,41,9
2021-05-02,41,250
2021-05-02,41,7
2021-05-02,41,166
2021-05-02,41,5
2021-05-02,42,11
2021-05-02,42,80
2021-05-02,42,4
2021-05-02,42,58
2021-05-02,43,23
2021-05-02,43,127
2021-05-02,43,15
2021-05-02,43,95
2021-05-02,43,3
2021-05-02,44,227
2021-05-02,44,161
2021-05-02,44,1
2021-05-02,45,3
2021-05-02,45,215
2021-05-02,45,1
2021-05-02,45,41
2021-05-02,45,3
2021-05-02,46,3
2021-05-02,46,74
2021-05-02,46,2
2021-05-02,46,95
2021-05-02,47,42
2021-05-02,47,576
2021-05-02,47,19
2021-05-02,47,477
2021-05-02,47,5
2021-05-03,1,8
2021-05-03,1,189
2021-05-03,1,6
2021-05-03,1,73
2021-05-03,1,9
2021-05-03,2,64
2021-05-03,2,9
2021-05-03,2,1
2021-05-03,3,31
2021-05-03,3,5
2021-05-03,3,1
2021-05-03,6,2
2021-05-03,6,23
2021-05-03,6,1
2021-05-03,6,1
2021-05-03,7,96
2021-05-03,7,245
2021-05-03,7,128
2021-05-03,7,136
2021-05-03,8,47
2021-05-03,8,111
2021-05-03,8,9
2021-05-03,8,33
2021-05-03,8,3
2021-05-03,9,1
2021-05-03,9,1
2021-05-03,10,22
2021-05-03,10,152
2021-05-03,10,10
2021-05-03,10,95
2021-05-03,10,1
2021-05-03,11,36
2021-05-03,11,300
2021-05-03,11,18
2021-05-03,11,92
2021-05-03,11,8
2021-05-03,12,7
2021-05-03,12,182
2021-05-03,12,3
2021-05-03,12,53
2021-05-03,12,5
2021-05-03,13,186
2021-05-03,13,439
2021-05-03,13,83
2021-05-03,13,291
2021-05-03,13,11
2021-05-03,14,31
2021-05-03,14,41
2021-05-03,14,11
2021-05-03,14,45
2021-05-03,14,1
2021-05-03,15,49
2021-05-03,15,1
2021-05-03,15,15
2021-05-03,15,3
2021-05-03,16,2
2021-05-03,16,3
2021-05-03,17,2
2021-05-03,17,12
2021-05-03,17,1
2021-05-03,17,1
2021-05-03,18,3
2021-05-03,18,14
2021-05-03,18,4
2021-05-03,18,1
2021-05-03,19,2
2021-05-03,19,20
2021-05-03,19,1
2021-05-03,19,7
2021-05-03,19,2
2021-05-03,20,24
2021-05-03,20,17
2021-05-03,20,12
2021-05-03,20,22
2021-05-03,20,8
2021-05-03,21,1
2021-05-03,21,214
2021-05-03,21,3
2021-05-03,21,104
2021-05-03,21,7
2021-05-03,22,22
2021-05-03,22,71
2021-05-03,22,15
2021-05-03,22,39
2021-05-03,22,6
2021-05-03,23,70
2021-05-03,23,89
2021-05-03,23,24
2021-05-03,23,69
2021-05-03,23,1
2021-05-03,24,3
2021-05-03,24,83
2021-05-03,24,1
2021-05-03,24,59
2021-05-03,25,6
2021-05-03,25,7
2021-05-03,25,1
2021-05-03,26,21
2021-05-03,26,13
2021-05-03,26,13
2021-05-03,26,6
2021-05-03,26,1
2021-05-03,27,212
2021-05-03,27,557
2021-05-03,27,49
2021-05-03,27,385
2021-05-03,27,11
2021-05-03,28,13
2021-05-03,28,23
2021-05-03,28,2
2021-05-03,28,31
2021-05-03,29,3
2021-05-03,29,39
2021-05-03,29,2
2021-05-03,29,8
2021-05-03,30,3
2021-05-03,30,2
2021-05-03,30,1
2021-05-03,32,1
2021-05-03,32,1
2021-05-03,32,2
2021-05-03,33,23
2021-05-03,33,70
2021-05-03,33,5
2021-05-03,33,27
2021-05-03,33,4
2021-05-03,34,6
2021-05-03,34,146
2021-05-03,34,4
2021-05-03,34,142
2021-05-03,35,1
2021-05-03,35,10
2021-05-03,35,1
2021-05-03,35,3
2021-05-03,35,2
2021-05-03,36,4
2021-05-03,36,9
2021-05-03,36,1
2021-05-03,36,4
2021-05-03,36,1
2021-05-03,38,43
2021-05-03,38,30
2021-05-03,38,16
2021-05-03,38,15
2021-05-03,38,2
2021-05-03,39,1
2021-05-03,40,71
2021-05-03,40,168
2021-05-03,40,43
2021-05-03,40,80
2021-05-03,40,10
2021-05-03,41,19
2021-05-03,41,5
2021-05-03,41,3
2021-05-03,43,15
2021-05-03,43,50
2021-05-03,43,5
2021-05-03,43,19
2021-05-03,43,4
2021-05-03,44,14
2021-05-03,44,25
2021-05-03,44,1
2021-05-03,44,1
2021-05-03,45,1
2021-05-03,45,7
2021-05-03,45,3
2021-05-03,46,3
2021-05-03,46,208
2021-05-03,46,8
2021-05-03,46,219
2021-05-03,46,2
2021-05-03,47,23
2021-05-03,47,2
2021-05-03,47,10
2021-05-04,1,6
2021-05-04,1,96
2021-05-04,1,4
2021-05-04,1,62
2021-05-04,1,1
2021-05-04,2,5
2021-05-04,2,107
2021-05-04,2,2
2021-05-04,2,28
2021-05-04,2,2
2021-05-04,3,30
2021-05-04,3,5
2021-05-04,4,1
2021-05-04,4,2
2021-05-04,6,2
2021-05-04,6,20
2021-05-04,6,1
2021-05-04,6,4
2021-05-04,6,1
2021-05-04,7,79
2021-05-04,7,442
2021-05-04,7,49
2021-05-04,7,334
2021-05-04,7,4
2021-05-04,8,23
2021-05-04,8,258
2021-05-04,8,13
2021-05-04,8,193
2021-05-04,8,2
2021-05-04,9,1
2021-05-04,10,28
2021-05-04,10,36
2021-05-04,10,9
2021-05-04,10,21
2021-05-04,10,4
2021-05-04,11,48
2021-05-04,11,278
2021-05-04,11,27
2021-05-04,11,107
2021-05-04,11,1
2021-05-04,12,4
2021-05-04,12,102
2021-05-04,12,4
2021-05-04,12,36
2021-05-04,12,12
2021-05-04,13,137
2021-05-04,13,422
2021-05-04,13,71
2021-05-04,13,299
2021-05-04,13,2
2021-05-04,14,30
2021-05-04,14,28
2021-05-04,14,1
2021-05-04,14,28
2021-05-04,14,1
2021-05-04,15,129
2021-05-04,15,1
2021-05-04,15,46
2021-05-04,15,3
2021-05-04,16,1
2021-05-04,16,1
2021-05-04,16,3
2021-05-04,17,6
2021-05-04,17,1
2021-05-04,17,5
2021-05-04,18,1
2021-05-04,18,21
2021-05-04,18,6
2021-05-04,19,8
2021-05-04,19,2
2021-05-04,20,16
2021-05-04,20,23
2021-05-04,20,12
2021-05-04,20,7
2021-05-04,21,2
2021-05-04,21,242
2021-05-04,21,1
2021-05-04,21,141
2021-05-04,21,1
2021-05-04,21,5
2021-05-04,22,73
2021-05-04,22,59
2021-05-04,22,21
2021-05-04,22,37
2021-05-04,23,67
2021-05-04,23,107
2021-05-04,23,26
2021-05-04,23,82
2021-05-04,23,3
2021-05-04,24,38
2021-05-04,24,72
2021-05-04,24,11
2021-05-04,24,57
2021-05-04,25,4
2021-05-04,25,8
2021-05-04,26,28
2021-05-04,26,52
2021-05-04,26,17
2021-05-04,26,10
2021-05-04,26,2
2021-05-04,27,312
2021-05-04,27,632
2021-05-04,27,46
2021-05-04,27,452
2021-05-04,27,4
2021-05-04,28,9
2021-05-04,28,95
2021-05-04,28,7
2021-05-04,28,77
2021-05-04,28,1
2021-05-04,29,3
2021-05-04,29,18
2021-05-04,29,1
2021-05-04,29,6
2021-05-04,29,1
2021-05-04,30,3
2021-05-04,30,22
2021-05-04,30,2
2021-05-04,30,6
2021-05-04,30,1
2021-05-04,33,8
2021-05-04,33,43
2021-05-04,33,1
2021-05-04,33,15
2021-05-04,33,3
2021-05-04,34,8
2021-05-04,34,155
2021-05-04,34,4
2021-05-04,34,128
2021-05-04,35,1
2021-05-04,36,28
2021-05-04,36,71
2021-05-04,36,20
2021-05-04,36,54
2021-05-04,36,9
2021-05-04,38,60
2021-05-04,38,55
2021-05-04,38,34
2021-05-04,38,18
2021-05-04,38,2
2021-05-04,39,1
2021-05-04,40,52
2021-05-04,40,247
2021-05-04,40,31
2021-05-04,40,109
2021-05-04,40,13
2021-05-04,41,7
2021-05-04,41,12
2021-05-04,41,4
2021-05-04,41,3
2021-05-04,42,1
2021-05-04,42,1
2021-05-04,43,11
2021-05-04,43,77
2021-05-04,43,6
2021-05-04,43,26
2021-05-04,43,1
2021-05-04,44,17
2021-05-04,44,3
2021-05-04,45,1
2021-05-04,46,4
2021-05-04,46,197
2021-05-04,46,11
2021-05-04,46,182
2021-05-04,46,2
2021-05-04,47,35
2021-05-04,47,1
2021-05-04,47,6
2021-05-04,47,3
2021-05-05,1,10
2021-05-05,1,107
2021-05-05,1,6
2021-05-05,1,59
2021-05-05,1,1
2021-05-05,2,4
2021-05-05,2,58
2021-05-05,2,1
2021-05-05,2,16
2021-05-05,2,3
2021-05-05,3,1
2021-05-05,3,37
2021-05-05,3,3
2021-05-05,3,3
2021-05-05,3,1
2021-05-05,4,1
2021-05-05,4,12
2021-05-05,4,1
2021-05-05,4,8
2021-05-05,4,4
2021-05-05,6,3
2021-05-05,6,272
2021-05-05,6,6
2021-05-05,6,228
2021-05-05,6,3
2021-05-05,7,99
2021-05-05,7,228
2021-05-05,7,29
2021-05-05,7,205
2021-05-05,7,3
2021-05-05,8,54
2021-05-05,8,303
2021-05-05,8,10
2021-05-05,8,225
2021-05-05,8,6
2021-05-05,9,8
2021-05-05,9,15
2021-05-05,9,2
2021-05-05,9,4
2021-05-05,10,23
2021-05-05,10,52
2021-05-05,10,13
2021-05-05,10,46
2021-05-05,10,1
2021-05-05,11,23
2021-05-05,11,89
2021-05-05,11,10
2021-05-05,11,51
2021-05-05,12,4
2021-05-05,12,92
2021-05-05,12,3
2021-05-05,12,26
2021-05-05,12,1
2021-05-05,13,93
2021-05-05,13,645
2021-05-05,13,76
2021-05-05,13,418
2021-05-05,13,15
2021-05-05,14,18
2021-05-05,14,45
2021-05-05,14,4
2021-05-05,14,29
2021-05-05,15,9
2021-05-05,15,3
2021-05-05,16,5
2021-05-05,16,1
2021-05-05,16,1
2021-05-05,17,1
2021-05-05,19,11
2021-05-05,19,1
2021-05-05,19,4
2021-05-05,20,4
2021-05-05,20,80
2021-05-05,20,4
2021-05-05,20,23
2021-05-05,20,8
2021-05-05,21,1
2021-05-05,21,228
2021-05-05,21,1
2021-05-05,21,102
2021-05-05,21,3
2021-05-05,22,19
2021-05-05,22,205
2021-05-05,22,11
2021-05-05,22,162
2021-05-05,22,1
2021-05-05,23,47
2021-05-05,23,250
2021-05-05,23,40
2021-05-05,23,205
2021-05-05,23,1
2021-05-05,24,2
2021-05-05,24,21
2021-05-05,24,6
2021-05-05,25,2
2021-05-05,25,290
2021-05-05,25,183
2021-05-05,26,21
2021-05-05,26,58
2021-05-05,26,12
2021-05-05,26,23
2021-05-05,26,5
2021-05-05,27,352
2021-05-05,27,686
2021-05-05,27,65
2021-05-05,27,420
2021-05-05,27,15
2021-05-05,28,1
2021-05-05,28,41
2021-05-05,28,1
2021-05-05,28,28
2021-05-05,28,1
2021-05-05,29,5
2021-05-05,29,105
2021-05-05,29,4
2021-05-05,29,71
2021-05-05,29,3
2021-05-05,30,1
2021-05-05,30,2
2021-05-05,32,1
2021-05-05,33,45
2021-05-05,33,9
2021-05-05,33,5
2021-05-05,34,1
2021-05-05,36,12
2021-05-05,36,52
2021-05-05,36,7
2021-05-05,36,15
2021-05-05,38,17
2021-05-05,38,39
2021-05-05,38,5
2021-05-05,38,3
2021-05-05,38,1
2021-05-05,39,2
2021-05-05,39,129
2021-05-05,39,5
2021-05-05,39,111
2021-05-05,40,40
2021-05-05,40,186
2021-05-05,40,7
2021-05-05,40,51
2021-05-05,40,5
2021-05-05,41,1
2021-05-05,41,19
